favorite_count,hashtag,retweet_count,tweet_id
1083,None,299,674008982932058114
1745,None,834,673956914389192708
1057,None,325,673919437611909120
2836,None,1428,673906403526995968
839,None,220,673887867907739649
2777,None,669,673716320723169284
3156,None,1805,673715861853720576
937,None,264,673711475735838725
748,None,236,673709992831262724
951,None,253,673708611235921920
986,None,346,673707060090052608
1124,None,358,673705679337693185
1280,None,500,673700254269775872
3503,None,1691,673697980713705472
1537,None,568,673689733134946305
1125,None,438,673688752737402881
1274,None,375,673686845050527744
1228,None,414,673680198160809984
1123,None,326,673662677122719744
650,None,198,673656262056419329
992,None,307,673636718965334016
1426,None,629,673612854080196609
1061,None,313,673583129559498752
736,None,238,673580926094458881
1227,None,486,673576835670777856
930,None,266,673363615379013632
1286,None,592,673359818736984064
1340,None,491,673355879178194945
1493,None,471,673352124999274496
682,None,184,673350198937153538
2224,None,1098,673345638550134785
854,None,234,673343217010679808
1128,None,492,673342308415348736
11935,None,6866,673320132811366400
780,None,216,673317986296586240
6707,None,2739,673295268553605120
955,None,312,673270968295534593
1274,None,614,673240798075449344
1965,None,724,673213039743795200
1487,None,547,673148804208660480
1751,None,629,672997845381865473
844,None,251,672995267319328768
873,None,253,672988786805112832
1115,None,469,672984142909456390
1624,None,887,672980819271634944
1496,None,775,672975131468300288
836,None,302,672970152493887488
1179,None,469,672968025906282496
1259,None,557,672964561327235073
1228,None,422,672902681409806336
792,None,363,672898206762672129
1364,None,723,672884426393653248
907,None,300,672877615439593473
1152,None,502,672834301050937345
1108,None,416,672828477930868736
872,None,270,672640509974827008
1146,None,419,672622327801233409
1084,None,510,672614745925664768
966,None,338,672609152938721280
963,None,335,672604026190569472
1176,None,528,672594978741354496
839,None,284,672591762242805761
638,None,157,672591271085670400
900,None,316,672538107540070400
551,None,146,672523490734551040
989,None,371,672488522314567680
987,None,518,672482722825261057
639,None,110,672481316919734272
1291,None,605,672475084225949696
1193,None,447,672466075045466113
5698,None,2923,672272411274932228
1310,None,536,672267570918129665
1007,None,285,672264251789176834
2503,None,1324,672256522047614977
1270,None,647,672254177670729728
1526,None,520,672248013293752320
606,None,131,672245253877968896
804,None,275,672239279297454080
1616,None,876,672231046314901505
699,None,176,672222792075620352
1978,None,1005,672205392827572224
909,None,317,672169685991993344
764,None,303,672160042234327040
1539,None,592,672139350159835138
2115,None,986,672125275208069120
872,None,328,672095186491711488
837,None,318,672082170312290304
1133,None,439,672068090318987265
7593,None,3666,671896809300709376
1170,None,479,671891728106971137
3092,None,1203,671882082306625538
1242,None,570,671879137494245376
1103,None,478,671874878652489728
995,None,417,671866342182637568
791,None,371,671855973984772097
6298,None,2991,671789708968640512
1045,None,433,671768281401958400
1487,None,772,671763349865160704
1202,None,659,671744970634719232
673,None,200,671743150407421952
1282,None,651,671735591348891648
7474,None,3786,671729906628341761
11358,None,6298,671561002136281088
809,None,183,671550332464455680
1200,None,496,671547767500775424
1726,None,888,671544874165002241
965,None,483,671542985629241344
836,None,333,671538301157904385
1036,None,343,671536543010570240
895,None,493,671533943490011136
736,None,214,671528761649688577
1217,None,454,671520732782923777
828,None,251,671518598289059840
1418,None,605,671511350426865664
6219,None,3112,671504605491109889
823,None,387,671497587707535361
884,None,412,671488513339211776
508,None,172,671486386088865792
677,None,195,671485057807351808
1277,None,651,671390180817915904
972,None,257,671362598324076544
351,None,133,671357843010908160
418,None,104,671355857343524864
830,None,369,671347597085433856
639,None,176,671186162933985280
975,None,283,671182547775299584
778,None,301,671166507850801152
1455,None,965,671163268581498880
313,None,68,671159727754231808
623,None,186,671154572044468225
587,None,126,671151324042559489
580,None,191,671147085991960577
1018,None,569,671141549288370177
820,None,340,671138694582165504
651,None,162,671134062904504320
3075,None,2180,671122204919246848
1209,None,669,671115716440031232
1001,None,377,671109016219725825
966,None,241,670995969505435648
22016,None,7556,670842764863651840
522,None,165,670840546554966016
980,None,598,670838202509447168
382,None,109,670833812859932673
645,None,184,670832455012716544
4858,None,3493,670826280409919488
673,None,159,670823764196741120
543,None,83,670822709593571328
2772,None,1312,670815497391357952
981,None,230,670811965569282048
1050,None,425,670807719151067136
1729,None,815,670804601705242624
301,None,77,670803562457407488
658,None,202,670797304698376195
731,None,237,670792680469889025
582,None,210,670789397210615808
527,None,168,670786190031921152
720,None,330,670783437142401025
1346,None,654,670782429121134593
697,None,249,670780561024270336
297,None,62,670778058496974848
955,None,371,670764103623966721
391,None,87,670755717859713024
848,None,446,670733412878163972
734,None,312,670727704916926465
1048,None,416,670717338665226240
685,None,317,670704688707301377
516,None,208,670691627984359425
662,None,240,670679630144274432
214,None,35,670676092097810432
9433,None,4300,670668383499735048
1330,None,630,670474236058800128
314,None,77,670468609693655041
852,None,466,670465786746662913
489,None,174,670452855871037440
1072,None,567,670449342516494336
6040,None,1736,670444955656130560
579,None,175,670442337873600512
938,None,433,670435821946826752
1254,None,560,670434127938719744
293,None,100,670433248821026816
1226,None,520,670428280563085312
460,None,141,670427002554466305
1139,None,549,670421925039075328
536,None,265,670420569653809152
500,None,280,670417414769758208
1789,None,765,670411370698022913
484,None,187,670408998013820928
374,None,128,670403879788544000
487,None,173,670385711116361728
669,None,236,670374371102445568
288,None,55,670361874861563904
373,None,96,670338931251150849
3462,None,1065,670319130621435904
381,None,107,670303360680108032
622,None,249,670290420111441920
907,None,274,670093938074779648
619,None,217,670086499208155136
1952,None,1055,670079681849372674
1380,None,677,670073503555706880
549,None,205,670069087419133954
665,None,288,670061506722140161
592,None,279,670055038660800512
574,None,151,670046952931721218
657,None,96,670040295598354432
526,None,240,670037189829525505
295,None,77,670003130994700288
284,None,70,669993076832759809
392,None,132,669972011175813120
271,None,43,669970042633789440
443,None,131,669942763794931712
338,None,81,669926384437997569
202,None,50,669923323644657664
704,None,340,669753178989142016
227,None,55,669749430875258880
446,None,74,669684865554620416
338,None,93,669683899023405056
312,None,115,669682095984410625
582,NoDaysOff,240,669680153564442624
712,None,365,669661792646373376
3108,None,1560,669625907762618368
844,None,316,669603084620980224
447,None,131,669597912108789760
1313,None,798,669583744538451968
388,None,120,669573570759163904
1404,None,877,669571471778410496
202,None,45,669567591774625800
335,None,104,669564461267722241
313,None,62,669393256313184256
1170,None,626,669375718304980992
434,None,148,669371483794317312
405,None,129,669367896104181761
555,None,199,669363888236994561
330,None,103,669359674819481600
2375,None,1089,669354382627049472
563,None,225,669353438988365824
377,None,153,669351434509529089
905,None,363,669328503091937280
496,None,101,669327207240699904
439,None,182,669324657376567296
1053,None,346,669216679721873412
383,None,135,669214165781868544
884,None,405,669203728096960512
571,None,264,669037058363662336
647,None,322,669015743032369152
510,None,209,669006782128353280
18634,None,5501,669000397445533696
389,None,187,668994913074286592
656,None,292,668992363537309700
594,None,288,668989615043424256
797,None,389,668988183816871936
477,None,139,668986018524233728
477,None,258,668981893510119424
700,None,291,668979806671884288
1151,None,495,668975677807423489
127,None,18,668967877119254528
617,None,209,668960084974809088
240,None,63,668955713004314625
227,None,50,668932921458302977
276,None,87,668902994700836864
353,None,126,668892474547511297
474,None,267,668872652652679168
408,None,139,668852170888998912
382,None,112,668826086256599040
490,None,225,668815180734689280
627,None,324,668779399630725120
469,None,187,668655139528511488
769,None,457,668645506898350081
782,None,445,668643542311546881
943,None,465,668641109086707712
917,None,434,668636665813057536
2455,None,1375,668633411083464705
617,None,280,668631377374486528
281,None,96,668627278264475648
326,None,111,668625577880875008
1244,None,651,668623201287675904
180,None,35,668620235289837568
541,None,271,668614819948453888
1471,None,918,668587383441514497
206,None,46,668567822092664832
453,None,197,668544745690562560
403,None,181,668542336805281792
226,None,61,668537837512433665
401,None,188,668528771708952576
276,None,87,668507509523615744
358,None,114,668496999348633600
371,None,207,668484198282485761
394,None,127,668480044826800133
767,None,439,668466899341221888
555,None,255,668297328638447616
213,None,28,668291999406125056
436,None,116,668286279830867968
717,None,196,668274247790391296
483,None,205,668268907921326080
1147,None,516,668256321989451776
838,None,406,668248472370458624
5423,None,2411,668237644992782336
246,None,85,668226093875376128
452,None,168,668221241640230912
487,None,171,668204964695683073
574,None,171,668190681446379520
424,None,161,668171859951755264
438,None,272,668154635664932864
508,None,239,668142349051129856
580,None,207,668113020489474048
1112,None,687,667937095915278337
264,None,95,667924896115245057
184,None,46,667915453470232577
430,None,245,667911425562669056
755,None,334,667902449697558528
1643,None,906,667886921285246976
729,None,398,667885044254572545
347,None,101,667878741721415682
550,None,338,667873844930215936
2703,None,898,667866724293877760
222,None,69,667861340749471744
255,None,54,667832474953625600
926,None,416,667806454573760512
282,None,81,667801013445750784
606,None,286,667793409583771648
363,None,210,667782464991965184
203,None,44,667773195014021121
371,None,185,667766675769573376
323,None,126,667728196545200128
422,None,267,667724302356258817
0,None,28,667550904950915073
0,None,25,667550882905632768
5087,None,1942,667549055577362432
303,None,106,667546741521195010
760,None,456,667544320556335104
175,None,58,667538891197542400
716,None,443,667534815156183040
409,None,206,667530908589760512
1496,None,963,667524857454854144
331,None,165,667517642048163840
6036,None,1856,667509364010450944
485,None,193,667502640335572993
457,None,231,667495797102141441
456,None,189,667491009379606528
225,None,85,667470559035432960
171,None,53,667455448082227200
279,None,73,667453023279554560
681,None,486,667443425659232256
396,None,197,667437278097252352
267,None,76,667435689202614272
410,None,194,667405339315146752
168,None,50,667393430834667520
328,None,143,667369227918143488
425,None,209,667211855547486208
543,None,227,667200525029539841
332,None,86,667192066997374976
643,None,328,667188689915760640
12496,None,5250,667182792070062081
164,None,48,667177989038297088
524,None,385,667176164155375616
218,None,69,667174963120574464
186,None,71,667171260800061440
2373,None,964,667165590075940865
218,None,50,667160273090932737
42134,None,14563,667152164079423490
3994,None,1860,667138269671505920
284,None,105,667119796878725120
286,None,105,667090893657276420
351,None,103,667073648344346624
72,None,12,667070482143944705
143,None,40,667065535570550784
192,None,45,667062181243039745
162,None,43,667044094246576128
393,None,185,667012601033924608
212,None,78,666996132027977728
2235,None,841,666983947667116034
701,None,467,666837028449972224
183,None,65,666835007768551424
218,None,78,666826780179869698
442,None,209,666817836334096384
206,None,78,666804364988780544
656,None,408,666786068205871104
324,None,168,666781792255496192
303,None,148,666776908487630848
207,None,59,666739327293083650
371,None,181,666701168228331520
160,None,41,666691418707132416
992,None,523,666649482315059201
207,None,68,666644823164719104
447,None,179,666454714377183233
90,None,19,666447344410484738
106,None,40,666437273139982337
137,None,41,666435652385423360
276,None,159,666430724426358785
139,None,67,666428276349472768
272,None,90,666421158376562688
107,None,39,666418789513326592
371,None,261,666411507551481857
93,None,30,666407126856765440
147,None,68,666396247373291520
162,None,73,666373753744588802
649,None,467,666362758909284353
179,None,56,666353288456101888
242,None,121,666345417576210432
168,None,79,666337882303524864
425,None,288,666293911632134144
123,None,55,666287406224695296
151,None,66,666273097616637952
99,None,38,666268910803644416
12844,None,5454,666104133288665088
66,None,11,666102155909144576
134,None,53,666099513787052032
142,None,63,666094000022159362
92,None,37,666082916733198337
273,None,130,666073100786774016
127,None,51,666071193221509120
396,None,180,666063827256086533
99,None,47,666058600524156928
247,None,111,666057090499244032
367,None,196,666055525042405380
1023,None,699,666051853826850816
115,None,50,666050758794694657
88,None,36,666049248165822465
246,None,115,666044226329800704
100,None,36,666033412701032449
112,None,39,666029285002620928
2283,None,419,666020888022790149
